Symbol,Date,Open,High,Low,Close,Direction,Atr,IndicatorName,IndicatorSetting,IndicatorDirection,IndicatorSignal,
EURGBP,2020-02-12 00:00:00,0.84212,0.84282,0.83811,0.83846,-1,0.00544,Sma,10,-1,0,
EURGBP,2020-02-11 00:00:00,0.84402,0.84582,0.84196,0.84240,-1,0.00539,Sma,10,-1,0,
EURGBP,2020-02-10 00:00:00,0.84797,0.85036,0.84418,0.84450,-1,0.00567,Sma,10,-1,1,
EURGBP,2020-02-07 00:00:00,0.84852,0.84967,0.84610,0.84860,1,0.00558,Sma,10,1,0,
EURGBP,2020-02-06 00:00:00,0.84560,0.84968,0.84560,0.84902,1,0.00557,Sma,10,1,0,
EURGBP,2020-02-05 00:00:00,0.84664,0.84902,0.84333,0.84590,-1,0.00561,Sma,10,1,0,
EURGBP,2020-02-04 00:00:00,0.85030,0.85371,0.84638,0.84706,-1,0.00558,Sma,10,1,0,
EURGBP,2020-02-03 00:00:00,0.84091,0.85175,0.84061,0.85084,1,0.00534,Sma,10,1,1,
EURGBP,2020-01-31 00:00:00,0.84173,0.84293,0.83866,0.83991,-1,0.00490,Sma,10,-1,0,
EURGBP,2020-01-30 00:00:00,0.84499,0.84867,0.84114,0.84204,-1,0.00512,Sma,10,-1,0,
EURGBP,2020-01-29 00:00:00,0.84590,0.84673,0.84463,0.84541,-1,0.00487,Sma,10,-1,0,
EURGBP,2020-01-28 00:00:00,0.84359,0.84779,0.84309,0.84580,1,0.00516,Sma,10,-1,0,
EURGBP,2020-01-27 00:00:00,0.84306,0.84484,0.84081,0.84368,1,0.00526,Sma,10,-1,0,
EURGBP,2020-01-24 00:00:00,0.84145,0.84435,0.83813,0.84296,1,0.00541,Sma,10,-1,0,
EURGBP,2020-01-23 00:00:00,0.84353,0.84565,0.84163,0.84210,-1,0.00534,Sma,10,-1,0,
EURGBP,2020-01-22 00:00:00,0.84841,0.85004,0.84218,0.84397,-1,0.00542,Sma,10,-1,0,
EURGBP,2020-01-21 00:00:00,0.85222,0.85345,0.84862,0.84862,-1,0.00532,Sma,10,-1,1,
EURGBP,2020-04-13 00:00:00,0.87713,0.87766,0.87058,0.87141,-1,0.01172,Ema,7,-1,0,
EURGBP,2020-04-10 00:00:00,0.87631,0.87823,0.87512,0.87716,1,0.01250,Ema,7,-1,0,
EURGBP,2020-04-09 00:00:00,0.87600,0.87863,0.87237,0.87637,1,0.01395,Ema,7,-1,0,
EURGBP,2020-04-08 00:00:00,0.88254,0.88318,0.87449,0.87600,-1,0.01598,Ema,7,-1,0,
EURGBP,2020-04-07 00:00:00,0.88170,0.88617,0.87995,0.88254,1,0.01806,Ema,7,-1,0,
EURGBP,2020-04-06 00:00:00,0.87983,0.88541,0.87642,0.88170,1,0.02022,Ema,7,-1,0,
EURGBP,2020-04-03 00:00:00,0.87515,0.88351,0.87377,0.87965,1,0.02012,Ema,7,-1,0,
EURGBP,2020-04-02 00:00:00,0.88557,0.88579,0.87384,0.87520,-1,0.02064,Ema,7,-1,0,
EURGBP,2020-04-01 00:00:00,0.88830,0.89098,0.87844,0.88557,-1,0.02123,Ema,7,-1,0,
EURGBP,2020-03-31 00:00:00,0.88886,0.89687,0.88106,0.88830,-1,0.02137,Ema,7,-1,0,
EURGBP,2020-03-30 00:00:00,0.89335,0.89867,0.88652,0.88886,-1,0.02118,Ema,7,-1,0,
EURGBP,2020-03-27 00:00:00,0.90315,0.90900,0.89030,0.89341,-1,0.02103,Ema,7,-1,0,
EURGBP,2020-03-26 00:00:00,0.91463,0.92368,0.90291,0.90315,-1,0.02058,Ema,7,-1,0,
EURGBP,2020-03-25 00:00:00,0.91672,0.92745,0.90542,0.91463,-1,0.01963,Ema,7,-1,0,
EURGBP,2020-03-24 00:00:00,0.92845,0.93223,0.91426,0.91672,-1,0.01849,Ema,7,-1,1,
EURGBP,2020-03-23 00:00:00,0.91650,0.93860,0.91508,0.92845,1,0.01793,Ema,7,1,0,
EURGBP,2020-03-20 00:00:00,0.93014,0.93367,0.89901,0.91782,-1,0.01668,Ema,7,1,0,
EURGBP,2020-03-19 00:00:00,0.93870,0.94984,0.91202,0.93022,-1,0.01526,Ema,7,1,0,
EURGBP,2020-03-18 00:00:00,0.91188,0.94309,0.90673,0.93792,1,0.01342,Ema,7,1,0,
EURGBP,2020-03-17 00:00:00,0.91063,0.91402,0.90641,0.91188,1,0.01165,Ema,7,1,0,
EURGBP,2020-03-16 00:00:00,0.90037,0.91486,0.89784,0.91063,1,0.01172,Ema,7,1,0,
EURGBP,2020-03-13 00:00:00,0.88939,0.90451,0.88422,0.90360,1,0.01094,Ema,7,1,0,
EURGBP,2020-03-12 00:00:00,0.87843,0.89114,0.87669,0.88939,1,0.00997,Ema,7,1,0,
EURGBP,2020-03-11 00:00:00,0.87333,0.88453,0.87138,0.87843,1,0.00923,Ema,7,1,0,
EURGBP,2020-03-10 00:00:00,0.87168,0.87802,0.86802,0.87333,1,0.00873,Ema,7,1,0,
EURGBP,2020-03-09 00:00:00,0.86707,0.87662,0.86524,0.87168,1,0.00854,Ema,7,1,0,
EURGBP,2020-03-06 00:00:00,0.86558,0.87168,0.86418,0.86418,-1,0.00812,Ema,7,1,0,
EURGBP,2020-03-05 00:00:00,0.86610,0.86806,0.86204,0.86724,1,0.00782,Ema,7,1,0,
EURGBP,2020-03-04 00:00:00,0.87113,0.87436,0.86422,0.86428,-1,0.00772,Ema,7,1,0,
EURGBP,2020-03-03 00:00:00,0.87261,0.87427,0.86815,0.87109,-1,0.00774,Ema,7,1,0,
EURGBP,2020-03-02 00:00:00,0.86348,0.87411,0.85937,0.87278,1,0.00764,Ema,7,1,0,
EURGBP,2020-02-28 00:00:00,0.85307,0.86406,0.85202,0.85956,1,0.00686,Ema,7,1,0,
EURGBP,2020-02-27 00:00:00,0.84282,0.85417,0.84255,0.85365,1,0.00644,Ema,7,1,0,
EURGBP,2020-02-26 00:00:00,0.83598,0.84413,0.83556,0.84297,1,0.00587,Ema,7,1,1,
EURGBP,2020-02-25 00:00:00,0.83877,0.83992,0.83378,0.83645,-1,0.00555,Ema,7,-1,1,
EURGBP,2020-02-24 00:00:00,0.83404,0.84062,0.83404,0.83911,1,0.00552,Ema,7,1,0,
EURGBP,2020-02-21 00:00:00,0.83640,0.83843,0.83426,0.83640,0,0.00557,Ema,7,1,0,
EURGBP,2020-02-20 00:00:00,0.83568,0.84150,0.83536,0.83698,1,0.00612,Ema,7,1,0,
EURGBP,2020-02-19 00:00:00,0.82956,0.83670,0.82943,0.83573,1,0.00598,Ema,7,1,1,
EURGBP,2020-02-18 00:00:00,0.83234,0.83473,0.82814,0.83011,-1,0.00600,Ema,7,-1,0,
EURGBP,2020-02-17 00:00:00,0.83022,0.83343,0.83022,0.83295,1,0.00568,Ema,7,-1,0,
EURGBP,2020-02-14 00:00:00,0.83039,0.83434,0.82976,0.83008,-1,0.00578,Ema,7,-1,0,
EURGBP,2020-02-13 00:00:00,0.83854,0.83994,0.82949,0.83056,-1,0.00574,Ema,7,-1,0,
EURGBP,2020-02-12 00:00:00,0.84212,0.84282,0.83811,0.83846,-1,0.00544,Ema,7,-1,0,
EURGBP,2020-02-11 00:00:00,0.84402,0.84582,0.84196,0.84240,-1,0.00539,Ema,7,-1,0,
EURGBP,2020-02-10 00:00:00,0.84797,0.85036,0.84418,0.84450,-1,0.00567,Ema,7,-1,1,
EURGBP,2020-02-07 00:00:00,0.84852,0.84967,0.84610,0.84860,1,0.00558,Ema,7,1,0,
EURGBP,2020-02-06 00:00:00,0.84560,0.84968,0.84560,0.84902,1,0.00557,Ema,7,1,0,
EURGBP,2020-02-05 00:00:00,0.84664,0.84902,0.84333,0.84590,-1,0.00561,Ema,7,1,0,
EURGBP,2020-02-04 00:00:00,0.85030,0.85371,0.84638,0.84706,-1,0.00558,Ema,7,1,0,
EURGBP,2020-02-03 00:00:00,0.84091,0.85175,0.84061,0.85084,1,0.00534,Ema,7,1,1,
EURGBP,2020-01-31 00:00:00,0.84173,0.84293,0.83866,0.83991,-1,0.00490,Ema,7,-1,0,
EURGBP,2020-01-30 00:00:00,0.84499,0.84867,0.84114,0.84204,-1,0.00512,Ema,7,-1,0,
EURGBP,2020-01-29 00:00:00,0.84590,0.84673,0.84463,0.84541,-1,0.00487,Ema,7,-1,0,
EURGBP,2020-01-28 00:00:00,0.84359,0.84779,0.84309,0.84580,1,0.00516,Ema,7,-1,0,
EURGBP,2020-01-27 00:00:00,0.84306,0.84484,0.84081,0.84368,1,0.00526,Ema,7,-1,0,
EURGBP,2020-01-24 00:00:00,0.84145,0.84435,0.83813,0.84296,1,0.00541,Ema,7,-1,0,
EURGBP,2020-01-23 00:00:00,0.84353,0.84565,0.84163,0.84210,-1,0.00534,Ema,7,-1,0,
EURGBP,2020-01-22 00:00:00,0.84841,0.85004,0.84218,0.84397,-1,0.00542,Ema,7,-1,0,
EURGBP,2020-01-21 00:00:00,0.85222,0.85345,0.84862,0.84862,-1,0.00532,Ema,7,-1,1,
EURGBP,2020-04-13 00:00:00,0.87713,0.87766,0.87058,0.87141,-1,0.01172,Ema,8,-1,0,
EURGBP,2020-04-10 00:00:00,0.87631,0.87823,0.87512,0.87716,1,0.01250,Ema,8,-1,0,
EURGBP,2020-04-09 00:00:00,0.87600,0.87863,0.87237,0.87637,1,0.01395,Ema,8,-1,0,
EURGBP,2020-04-08 00:00:00,0.88254,0.88318,0.87449,0.87600,-1,0.01598,Ema,8,-1,0,
EURGBP,2020-04-07 00:00:00,0.88170,0.88617,0.87995,0.88254,1,0.01806,Ema,8,-1,0,
EURGBP,2020-04-06 00:00:00,0.87983,0.88541,0.87642,0.88170,1,0.02022,Ema,8,-1,0,
EURGBP,2020-04-03 00:00:00,0.87515,0.88351,0.87377,0.87965,1,0.02012,Ema,8,-1,0,
EURGBP,2020-04-02 00:00:00,0.88557,0.88579,0.87384,0.87520,-1,0.02064,Ema,8,-1,0,
EURGBP,2020-04-01 00:00:00,0.88830,0.89098,0.87844,0.88557,-1,0.02123,Ema,8,-1,0,
EURGBP,2020-03-31 00:00:00,0.88886,0.89687,0.88106,0.88830,-1,0.02137,Ema,8,-1,0,
EURGBP,2020-03-30 00:00:00,0.89335,0.89867,0.88652,0.88886,-1,0.02118,Ema,8,-1,0,
EURGBP,2020-03-27 00:00:00,0.90315,0.90900,0.89030,0.89341,-1,0.02103,Ema,8,-1,0,
EURGBP,2020-03-26 00:00:00,0.91463,0.92368,0.90291,0.90315,-1,0.02058,Ema,8,-1,0,
EURGBP,2020-03-25 00:00:00,0.91672,0.92745,0.90542,0.91463,-1,0.01963,Ema,8,-1,1,
EURGBP,2020-03-24 00:00:00,0.92845,0.93223,0.91426,0.91672,-1,0.01849,Ema,8,1,0,
EURGBP,2020-03-23 00:00:00,0.91650,0.93860,0.91508,0.92845,1,0.01793,Ema,8,1,0,
EURGBP,2020-03-20 00:00:00,0.93014,0.93367,0.89901,0.91782,-1,0.01668,Ema,8,1,0,
EURGBP,2020-03-19 00:00:00,0.93870,0.94984,0.91202,0.93022,-1,0.01526,Ema,8,1,0,
EURGBP,2020-03-18 00:00:00,0.91188,0.94309,0.90673,0.93792,1,0.01342,Ema,8,1,0,
EURGBP,2020-03-17 00:00:00,0.91063,0.91402,0.90641,0.91188,1,0.01165,Ema,8,1,0,
EURGBP,2020-03-16 00:00:00,0.90037,0.91486,0.89784,0.91063,1,0.01172,Ema,8,1,0,
EURGBP,2020-03-13 00:00:00,0.88939,0.90451,0.88422,0.90360,1,0.01094,Ema,8,1,0,
EURGBP,2020-03-12 00:00:00,0.87843,0.89114,0.87669,0.88939,1,0.00997,Ema,8,1,0,
EURGBP,2020-03-11 00:00:00,0.87333,0.88453,0.87138,0.87843,1,0.00923,Ema,8,1,0,
EURGBP,2020-03-10 00:00:00,0.87168,0.87802,0.86802,0.87333,1,0.00873,Ema,8,1,0,
EURGBP,2020-03-09 00:00:00,0.86707,0.87662,0.86524,0.87168,1,0.00854,Ema,8,1,0,
EURGBP,2020-03-06 00:00:00,0.86558,0.87168,0.86418,0.86418,-1,0.00812,Ema,8,1,0,
EURGBP,2020-03-05 00:00:00,0.86610,0.86806,0.86204,0.86724,1,0.00782,Ema,8,1,0,
EURGBP,2020-03-04 00:00:00,0.87113,0.87436,0.86422,0.86428,-1,0.00772,Ema,8,1,0,
EURGBP,2020-03-03 00:00:00,0.87261,0.87427,0.86815,0.87109,-1,0.00774,Ema,8,1,0,
EURGBP,2020-03-02 00:00:00,0.86348,0.87411,0.85937,0.87278,1,0.00764,Ema,8,1,0,
EURGBP,2020-02-28 00:00:00,0.85307,0.86406,0.85202,0.85956,1,0.00686,Ema,8,1,0,
EURGBP,2020-02-27 00:00:00,0.84282,0.85417,0.84255,0.85365,1,0.00644,Ema,8,1,0,
EURGBP,2020-02-26 00:00:00,0.83598,0.84413,0.83556,0.84297,1,0.00587,Ema,8,1,1,
EURGBP,2020-02-25 00:00:00,0.83877,0.83992,0.83378,0.83645,-1,0.00555,Ema,8,-1,1,
EURGBP,2020-02-24 00:00:00,0.83404,0.84062,0.83404,0.83911,1,0.00552,Ema,8,1,0,
EURGBP,2020-02-21 00:00:00,0.83640,0.83843,0.83426,0.83640,0,0.00557,Ema,8,1,0,
EURGBP,2020-02-20 00:00:00,0.83568,0.84150,0.83536,0.83698,1,0.00612,Ema,8,1,0,
EURGBP,2020-02-19 00:00:00,0.82956,0.83670,0.82943,0.83573,1,0.00598,Ema,8,1,1,
EURGBP,2020-02-18 00:00:00,0.83234,0.83473,0.82814,0.83011,-1,0.00600,Ema,8,-1,0,
EURGBP,2020-02-17 00:00:00,0.83022,0.83343,0.83022,0.83295,1,0.00568,Ema,8,-1,0,
EURGBP,2020-02-14 00:00:00,0.83039,0.83434,0.82976,0.83008,-1,0.00578,Ema,8,-1,0,
EURGBP,2020-02-13 00:00:00,0.83854,0.83994,0.82949,0.83056,-1,0.00574,Ema,8,-1,0,
EURGBP,2020-02-12 00:00:00,0.84212,0.84282,0.83811,0.83846,-1,0.00544,Ema,8,-1,0,
EURGBP,2020-02-11 00:00:00,0.84402,0.84582,0.84196,0.84240,-1,0.00539,Ema,8,-1,0,
EURGBP,2020-02-10 00:00:00,0.84797,0.85036,0.84418,0.84450,-1,0.00567,Ema,8,-1,1,
EURGBP,2020-02-07 00:00:00,0.84852,0.84967,0.84610,0.84860,1,0.00558,Ema,8,1,0,
EURGBP,2020-02-06 00:00:00,0.84560,0.84968,0.84560,0.84902,1,0.00557,Ema,8,1,0,
EURGBP,2020-02-05 00:00:00,0.84664,0.84902,0.84333,0.84590,-1,0.00561,Ema,8,1,0,
EURGBP,2020-02-04 00:00:00,0.85030,0.85371,0.84638,0.84706,-1,0.00558,Ema,8,1,0,
EURGBP,2020-02-03 00:00:00,0.84091,0.85175,0.84061,0.85084,1,0.00534,Ema,8,1,1,
EURGBP,2020-01-31 00:00:00,0.84173,0.84293,0.83866,0.83991,-1,0.00490,Ema,8,-1,0,
EURGBP,2020-01-30 00:00:00,0.84499,0.84867,0.84114,0.84204,-1,0.00512,Ema,8,-1,0,
EURGBP,2020-01-29 00:00:00,0.84590,0.84673,0.84463,0.84541,-1,0.00487,Ema,8,-1,0,
EURGBP,2020-01-28 00:00:00,0.84359,0.84779,0.84309,0.84580,1,0.00516,Ema,8,-1,0,
EURGBP,2020-01-27 00:00:00,0.84306,0.84484,0.84081,0.84368,1,0.00526,Ema,8,-1,0,
EURGBP,2020-01-24 00:00:00,0.84145,0.84435,0.83813,0.84296,1,0.00541,Ema,8,-1,0,
EURGBP,2020-01-23 00:00:00,0.84353,0.84565,0.84163,0.84210,-1,0.00534,Ema,8,-1,0,
EURGBP,2020-01-22 00:00:00,0.84841,0.85004,0.84218,0.84397,-1,0.00542,Ema,8,-1,0,
EURGBP,2020-01-21 00:00:00,0.85222,0.85345,0.84862,0.84862,-1,0.00532,Ema,8,-1,1,
EURGBP,2020-04-13 00:00:00,0.87713,0.87766,0.87058,0.87141,-1,0.01172,Ema,9,-1,0,
EURGBP,2020-04-10 00:00:00,0.87631,0.87823,0.87512,0.87716,1,0.01250,Ema,9,-1,0,
EURGBP,2020-04-09 00:00:00,0.87600,0.87863,0.87237,0.87637,1,0.01395,Ema,9,-1,0,
EURGBP,2020-04-08 00:00:00,0.88254,0.88318,0.87449,0.87600,-1,0.01598,Ema,9,-1,0,
EURGBP,2020-04-07 00:00:00,0.88170,0.88617,0.87995,0.88254,1,0.01806,Ema,9,-1,0,
EURGBP,2020-04-06 00:00:00,0.87983,0.88541,0.87642,0.88170,1,0.02022,Ema,9,-1,0,
EURGBP,2020-04-03 00:00:00,0.87515,0.88351,0.87377,0.87965,1,0.02012,Ema,9,-1,0,
EURGBP,2020-04-02 00:00:00,0.88557,0.88579,0.87384,0.87520,-1,0.02064,Ema,9,-1,0,
EURGBP,2020-04-01 00:00:00,0.88830,0.89098,0.87844,0.88557,-1,0.02123,Ema,9,-1,0,
EURGBP,2020-03-31 00:00:00,0.88886,0.89687,0.88106,0.88830,-1,0.02137,Ema,9,-1,0,
EURGBP,2020-03-30 00:00:00,0.89335,0.89867,0.88652,0.88886,-1,0.02118,Ema,9,-1,0,
EURGBP,2020-03-27 00:00:00,0.90315,0.90900,0.89030,0.89341,-1,0.02103,Ema,9,-1,0,
EURGBP,2020-03-26 00:00:00,0.91463,0.92368,0.90291,0.90315,-1,0.02058,Ema,9,-1,1,
EURGBP,2020-03-25 00:00:00,0.91672,0.92745,0.90542,0.91463,-1,0.01963,Ema,9,1,0,
EURGBP,2020-03-24 00:00:00,0.92845,0.93223,0.91426,0.91672,-1,0.01849,Ema,9,1,0,
EURGBP,2020-03-23 00:00:00,0.91650,0.93860,0.91508,0.92845,1,0.01793,Ema,9,1,0,
EURGBP,2020-03-20 00:00:00,0.93014,0.93367,0.89901,0.91782,-1,0.01668,Ema,9,1,0,
EURGBP,2020-03-19 00:00:00,0.93870,0.94984,0.91202,0.93022,-1,0.01526,Ema,9,1,0,
EURGBP,2020-03-18 00:00:00,0.91188,0.94309,0.90673,0.93792,1,0.01342,Ema,9,1,0,
EURGBP,2020-03-17 00:00:00,0.91063,0.91402,0.90641,0.91188,1,0.01165,Ema,9,1,0,
EURGBP,2020-03-16 00:00:00,0.90037,0.91486,0.89784,0.91063,1,0.01172,Ema,9,1,0,
EURGBP,2020-03-13 00:00:00,0.88939,0.90451,0.88422,0.90360,1,0.01094,Ema,9,1,0,
EURGBP,2020-03-12 00:00:00,0.87843,0.89114,0.87669,0.88939,1,0.00997,Ema,9,1,0,
EURGBP,2020-03-11 00:00:00,0.87333,0.88453,0.87138,0.87843,1,0.00923,Ema,9,1,0,
EURGBP,2020-03-10 00:00:00,0.87168,0.87802,0.86802,0.87333,1,0.00873,Ema,9,1,0,
EURGBP,2020-03-09 00:00:00,0.86707,0.87662,0.86524,0.87168,1,0.00854,Ema,9,1,0,
EURGBP,2020-03-06 00:00:00,0.86558,0.87168,0.86418,0.86418,-1,0.00812,Ema,9,1,0,
EURGBP,2020-03-05 00:00:00,0.86610,0.86806,0.86204,0.86724,1,0.00782,Ema,9,1,0,
EURGBP,2020-03-04 00:00:00,0.87113,0.87436,0.86422,0.86428,-1,0.00772,Ema,9,1,0,
EURGBP,2020-03-03 00:00:00,0.87261,0.87427,0.86815,0.87109,-1,0.00774,Ema,9,1,0,
EURGBP,2020-03-02 00:00:00,0.86348,0.87411,0.85937,0.87278,1,0.00764,Ema,9,1,0,
EURGBP,2020-02-28 00:00:00,0.85307,0.86406,0.85202,0.85956,1,0.00686,Ema,9,1,0,
EURGBP,2020-02-27 00:00:00,0.84282,0.85417,0.84255,0.85365,1,0.00644,Ema,9,1,0,
EURGBP,2020-02-26 00:00:00,0.83598,0.84413,0.83556,0.84297,1,0.00587,Ema,9,1,1,
EURGBP,2020-02-25 00:00:00,0.83877,0.83992,0.83378,0.83645,-1,0.00555,Ema,9,-1,1,
EURGBP,2020-02-24 00:00:00,0.83404,0.84062,0.83404,0.83911,1,0.00552,Ema,9,1,0,
EURGBP,2020-02-21 00:00:00,0.83640,0.83843,0.83426,0.83640,0,0.00557,Ema,9,1,0,
EURGBP,2020-02-20 00:00:00,0.83568,0.84150,0.83536,0.83698,1,0.00612,Ema,9,1,1,
EURGBP,2020-02-19 00:00:00,0.82956,0.83670,0.82943,0.83573,1,0.00598,Ema,9,-1,0,
EURGBP,2020-02-18 00:00:00,0.83234,0.83473,0.82814,0.83011,-1,0.00600,Ema,9,-1,0,
EURGBP,2020-02-17 00:00:00,0.83022,0.83343,0.83022,0.83295,1,0.00568,Ema,9,-1,0,
EURGBP,2020-02-14 00:00:00,0.83039,0.83434,0.82976,0.83008,-1,0.00578,Ema,9,-1,0,
EURGBP,2020-02-13 00:00:00,0.83854,0.83994,0.82949,0.83056,-1,0.00574,Ema,9,-1,0,
EURGBP,2020-02-12 00:00:00,0.84212,0.84282,0.83811,0.83846,-1,0.00544,Ema,9,-1,0,
EURGBP,2020-02-11 00:00:00,0.84402,0.84582,0.84196,0.84240,-1,0.00539,Ema,9,-1,0,
EURGBP,2020-02-10 00:00:00,0.84797,0.85036,0.84418,0.84450,-1,0.00567,Ema,9,-1,1,
EURGBP,2020-02-07 00:00:00,0.84852,0.84967,0.84610,0.84860,1,0.00558,Ema,9,1,0,
EURGBP,2020-02-06 00:00:00,0.84560,0.84968,0.84560,0.84902,1,0.00557,Ema,9,1,1,
EURGBP,2020-02-05 00:00:00,0.84664,0.84902,0.84333,0.84590,-1,0.00561,Ema,9,-1,1,
EURGBP,2020-02-04 00:00:00,0.85030,0.85371,0.84638,0.84706,-1,0.00558,Ema,9,1,0,
EURGBP,2020-02-03 00:00:00,0.84091,0.85175,0.84061,0.85084,1,0.00534,Ema,9,1,1,
EURGBP,2020-01-31 00:00:00,0.84173,0.84293,0.83866,0.83991,-1,0.00490,Ema,9,-1,0,
EURGBP,2020-01-30 00:00:00,0.84499,0.84867,0.84114,0.84204,-1,0.00512,Ema,9,-1,0,
EURGBP,2020-01-29 00:00:00,0.84590,0.84673,0.84463,0.84541,-1,0.00487,Ema,9,-1,0,
EURGBP,2020-01-28 00:00:00,0.84359,0.84779,0.84309,0.84580,1,0.00516,Ema,9,-1,0,
EURGBP,2020-01-27 00:00:00,0.84306,0.84484,0.84081,0.84368,1,0.00526,Ema,9,-1,0,
EURGBP,2020-01-24 00:00:00,0.84145,0.84435,0.83813,0.84296,1,0.00541,Ema,9,-1,0,
EURGBP,2020-01-23 00:00:00,0.84353,0.84565,0.84163,0.84210,-1,0.00534,Ema,9,-1,0,
EURGBP,2020-01-22 00:00:00,0.84841,0.85004,0.84218,0.84397,-1,0.00542,Ema,9,-1,0,
EURGBP,2020-01-21 00:00:00,0.85222,0.85345,0.84862,0.84862,-1,0.00532,Ema,9,-1,1,
EURGBP,2020-04-13 00:00:00,0.87713,0.87766,0.87058,0.87141,-1,0.01172,Ema,10,-1,0,
EURGBP,2020-04-10 00:00:00,0.87631,0.87823,0.87512,0.87716,1,0.01250,Ema,10,-1,0,
EURGBP,2020-04-09 00:00:00,0.87600,0.87863,0.87237,0.87637,1,0.01395,Ema,10,-1,0,
EURGBP,2020-04-08 00:00:00,0.88254,0.88318,0.87449,0.87600,-1,0.01598,Ema,10,-1,0,
EURGBP,2020-04-07 00:00:00,0.88170,0.88617,0.87995,0.88254,1,0.01806,Ema,10,-1,0,
EURGBP,2020-04-06 00:00:00,0.87983,0.88541,0.87642,0.88170,1,0.02022,Ema,10,-1,0,
EURGBP,2020-04-03 00:00:00,0.87515,0.88351,0.87377,0.87965,1,0.02012,Ema,10,-1,0,
EURGBP,2020-04-02 00:00:00,0.88557,0.88579,0.87384,0.87520,-1,0.02064,Ema,10,-1,0,
EURGBP,2020-04-01 00:00:00,0.88830,0.89098,0.87844,0.88557,-1,0.02123,Ema,10,-1,0,
EURGBP,2020-03-31 00:00:00,0.88886,0.89687,0.88106,0.88830,-1,0.02137,Ema,10,-1,0,
EURGBP,2020-03-30 00:00:00,0.89335,0.89867,0.88652,0.88886,-1,0.02118,Ema,10,-1,0,
EURGBP,2020-03-27 00:00:00,0.90315,0.90900,0.89030,0.89341,-1,0.02103,Ema,10,-1,0,
EURGBP,2020-03-26 00:00:00,0.91463,0.92368,0.90291,0.90315,-1,0.02058,Ema,10,-1,1,
EURGBP,2020-03-25 00:00:00,0.91672,0.92745,0.90542,0.91463,-1,0.01963,Ema,10,1,0,
EURGBP,2020-03-24 00:00:00,0.92845,0.93223,0.91426,0.91672,-1,0.01849,Ema,10,1,0,
EURGBP,2020-03-23 00:00:00,0.91650,0.93860,0.91508,0.92845,1,0.01793,Ema,10,1,0,
EURGBP,2020-03-20 00:00:00,0.93014,0.93367,0.89901,0.91782,-1,0.01668,Ema,10,1,0,
EURGBP,2020-03-19 00:00:00,0.93870,0.94984,0.91202,0.93022,-1,0.01526,Ema,10,1,0,
EURGBP,2020-03-18 00:00:00,0.91188,0.94309,0.90673,0.93792,1,0.01342,Ema,10,1,0,
EURGBP,2020-03-17 00:00:00,0.91063,0.91402,0.90641,0.91188,1,0.01165,Ema,10,1,0,
EURGBP,2020-03-16 00:00:00,0.90037,0.91486,0.89784,0.91063,1,0.01172,Ema,10,1,0,
EURGBP,2020-03-13 00:00:00,0.88939,0.90451,0.88422,0.90360,1,0.01094,Ema,10,1,0,
EURGBP,2020-03-12 00:00:00,0.87843,0.89114,0.87669,0.88939,1,0.00997,Ema,10,1,0,
EURGBP,2020-03-11 00:00:00,0.87333,0.88453,0.87138,0.87843,1,0.00923,Ema,10,1,0,
EURGBP,2020-03-10 00:00:00,0.87168,0.87802,0.86802,0.87333,1,0.00873,Ema,10,1,0,
EURGBP,2020-03-09 00:00:00,0.86707,0.87662,0.86524,0.87168,1,0.00854,Ema,10,1,0,
EURGBP,2020-03-06 00:00:00,0.86558,0.87168,0.86418,0.86418,-1,0.00812,Ema,10,1,0,
EURGBP,2020-03-05 00:00:00,0.86610,0.86806,0.86204,0.86724,1,0.00782,Ema,10,1,0,
EURGBP,2020-03-04 00:00:00,0.87113,0.87436,0.86422,0.86428,-1,0.00772,Ema,10,1,0,
EURGBP,2020-03-03 00:00:00,0.87261,0.87427,0.86815,0.87109,-1,0.00774,Ema,10,1,0,
EURGBP,2020-03-02 00:00:00,0.86348,0.87411,0.85937,0.87278,1,0.00764,Ema,10,1,0,
EURGBP,2020-02-28 00:00:00,0.85307,0.86406,0.85202,0.85956,1,0.00686,Ema,10,1,0,
EURGBP,2020-02-27 00:00:00,0.84282,0.85417,0.84255,0.85365,1,0.00644,Ema,10,1,0,
EURGBP,2020-02-26 00:00:00,0.83598,0.84413,0.83556,0.84297,1,0.00587,Ema,10,1,1,
EURGBP,2020-02-25 00:00:00,0.83877,0.83992,0.83378,0.83645,-1,0.00555,Ema,10,-1,1,
EURGBP,2020-02-24 00:00:00,0.83404,0.84062,0.83404,0.83911,1,0.00552,Ema,10,1,1,
EURGBP,2020-02-21 00:00:00,0.83640,0.83843,0.83426,0.83640,0,0.00557,Ema,10,-1,1,
EURGBP,2020-02-20 00:00:00,0.83568,0.84150,0.83536,0.83698,1,0.00612,Ema,10,1,1,
EURGBP,2020-02-19 00:00:00,0.82956,0.83670,0.82943,0.83573,1,0.00598,Ema,10,-1,0,
EURGBP,2020-02-18 00:00:00,0.83234,0.83473,0.82814,0.83011,-1,0.00600,Ema,10,-1,0,
EURGBP,2020-02-17 00:00:00,0.83022,0.83343,0.83022,0.83295,1,0.00568,Ema,10,-1,0,
EURGBP,2020-02-14 00:00:00,0.83039,0.83434,0.82976,0.83008,-1,0.00578,Ema,10,-1,0,
EURGBP,2020-02-13 00:00:00,0.83854,0.83994,0.82949,0.83056,-1,0.00574,Ema,10,-1,0,
